region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
48030,Michigan,42.4765686,42.4472968,-83.0837405,-83.1136581,42.46073605,-83.09829805,951.15,5072,97.10373881,68.76355748,6109,48926,24578,34356,137403,20,251372,5,62843,1503171.17,14043859.79,6338147.511,8996572.634,38906988.26,5644.946497,69788739.37,"[[0,2319],[5,1936],[10,373],[15,100],[20,55],[25,46],[30,31],[35,15],[40,20],[45,17],[50,12],[55,12],[60,16],[65,7],[70,11],[75,11],[80,5],[85,2],[90,7],[95,2],[100,2],[105,4],[110,4],[120,1],[125,2],[130,3],[135,2],[140,1],[150,2],[160,5],[170,2],[175,1],[185,1],[195,1],[200,1],[210,2],[220,3],[225,3],[230,2],[235,1],[240,1],[245,1],[250,1],[265,1],[275,1],[285,1],[290,1],[305,1],[315,2],[340,1],[350,2],[355,1],[380,1],[385,1],[400,1],[405,1],[410,1],[435,1],[440,1],[470,1],[565,2],[650,1],[755,1],[770,1],[825,1],[910,1],[1175,1],[1240,1],[2215,1]]",54967.7902,1,POINT(-83.0982980521458 42.4607360451159)
48069,Michigan,42.4749493,42.4676509,-83.1320419,-83.1553731,42.47123493,-83.14382569,951.15,623,96.22047244,50.98199673,554,7737,2353,3300,5981,20,19925,5,4981.25,135730.4159,2169592.803,598541.8414,855690.2164,1669804.357,5216.180847,5429359.633,"[[0,306],[5,217],[10,63],[15,14],[20,7],[25,2],[30,4],[40,2],[45,1],[55,1],[60,1],[80,1],[100,1],[160,1],[185,1],[375,1]]",4276.333173,1,POINT(-83.1438256908661 42.4712349347244)
48124,Michigan,42.3265209,42.2776893,-83.2057768,-83.2859276,42.29411322,-83.25276904,952,10525,97.93881255,69.65585705,13352,100884,73187,81682,271716,20,540821,5,135205.25,3248175.961,28921783.89,19264172.82,21228663.6,76595222.65,5308.534613,149258018.9,"[[0,5197],[5,3688],[10,759],[15,234],[20,138],[25,96],[30,55],[35,43],[40,34],[45,27],[50,15],[55,15],[60,13],[65,8],[70,9],[75,12],[80,9],[85,10],[90,8],[95,6],[100,5],[105,11],[110,5],[115,2],[120,5],[125,4],[130,2],[135,5],[140,4],[145,7],[150,1],[155,2],[160,2],[165,4],[170,3],[175,2],[180,2],[185,2],[190,1],[195,3],[200,3],[205,1],[215,3],[230,1],[235,3],[240,1],[245,1],[250,2],[260,1],[270,1],[275,1],[290,1],[300,1],[310,1],[315,1],[325,1],[335,1],[340,2],[345,2],[350,2],[355,2],[380,1],[385,1],[390,2],[400,1],[420,3],[430,1],[450,1],[465,1],[475,1],[495,3],[505,2],[510,1],[520,1],[570,1],[605,1],[645,1],[660,1],[810,1],[820,1],[825,1],[855,1],[920,1],[940,1],[950,1],[995,1],[1020,1],[1135,1],[1170,1],[1205,1],[1250,1],[1265,1],[1270,1],[1470,1],[1665,1],[1715,1],[1920,1],[1970,1],[2135,1],[4260,1]]",117560.2761,3,POINT(-83.2527690373997 42.294113217196)
48192,Michigan,42.234669,42.1852816,-83.1419912,-83.1806845,42.21017732,-83.16522026,952,9623,98.6799769,80.45313937,14622,83877,47207,86623,187645,20,419974,5,104993.5,3596627.331,24892578.68,12241295.24,22857771.28,53351488.94,5622.11001,116939761.5,"[[0,4348],[5,3866],[10,618],[15,205],[20,111],[25,84],[30,58],[35,44],[40,26],[45,22],[50,16],[55,20],[60,7],[65,13],[70,15],[75,10],[80,11],[85,12],[90,7],[95,3],[100,9],[105,14],[110,8],[115,9],[120,3],[125,2],[130,3],[135,2],[140,1],[145,2],[150,2],[155,4],[160,6],[165,2],[175,4],[180,1],[185,1],[190,4],[195,1],[200,1],[210,1],[215,2],[220,1],[225,2],[230,1],[240,2],[250,2],[255,2],[260,1],[265,1],[270,1],[285,1],[295,1],[300,3],[315,1],[355,1],[360,1],[365,1],[375,1],[385,1],[395,1],[405,1],[415,1],[425,1],[440,1],[450,2],[455,1],[470,1],[475,1],[485,1],[535,2],[555,1],[630,1],[690,1],[1040,1],[1295,1],[1375,1],[2510,1],[2825,1]]",92105.40746,7,POINT(-83.1652202640543 42.2101773173171)
48220,Michigan,42.4756274,42.4458987,-83.1098968,-83.1710971,42.45907072,-83.13369007,951.1508181,6916,97.29387275,64.33488372,10406,71276,28727,42470,322535,20,475414,5,118853.5,2546571.523,20500023.78,7364162.479,11122092.96,91886781.06,5496.123242,133419631.8,"[[0,3255],[5,2394],[10,457],[15,113],[20,98],[25,64],[30,60],[35,45],[40,44],[45,27],[50,24],[55,15],[60,18],[65,12],[70,13],[75,13],[80,15],[85,17],[90,13],[95,15],[100,9],[105,7],[110,8],[115,8],[120,6],[125,7],[130,5],[135,5],[140,4],[145,2],[150,4],[155,7],[160,4],[165,5],[170,7],[175,6],[180,8],[185,3],[190,1],[195,2],[200,2],[205,5],[215,1],[220,3],[225,1],[230,1],[235,2],[240,2],[245,3],[250,3],[255,1],[260,1],[265,1],[270,1],[280,1],[285,1],[295,1],[300,1],[325,1],[330,1],[335,1],[350,3],[370,1],[375,2],[380,1],[385,1],[390,1],[395,1],[405,4],[410,1],[420,1],[425,1],[435,1],[440,2],[445,2],[450,1],[455,1],[460,1],[465,1],[470,3],[475,3],[485,1],[490,1],[495,2],[505,1],[535,1],[550,1],[560,1],[570,2],[575,1],[585,1],[595,1],[600,2],[630,1],[715,2],[810,1],[820,1],[955,1],[965,1],[995,1],[1040,1],[1075,1],[1105,1],[1415,1],[1680,1],[2090,2]]",105085.4679,7,POINT(-83.1336900702055 42.4590707183093)
48221,Michigan,42.4460043,42.4097869,-83.1224055,-83.1705528,42.42681987,-83.1500973,952,11656,97.98017815,74.62227913,9810,94187,63795,98871,162296,20,428959,5,107239.75,2407926.412,27454265.89,16401978,25886462.24,45849270.5,5531.483325,117999903,"[[0,5446],[5,4765],[10,703],[15,211],[20,103],[25,76],[30,40],[35,27],[40,22],[45,20],[50,23],[55,12],[60,17],[65,15],[70,14],[75,9],[80,10],[85,14],[90,11],[95,4],[100,4],[105,5],[110,4],[115,4],[120,6],[125,1],[130,4],[135,5],[140,7],[145,6],[150,2],[155,7],[160,3],[165,4],[170,3],[175,1],[180,1],[185,3],[190,1],[195,2],[200,1],[205,2],[210,3],[215,2],[225,2],[230,2],[235,1],[245,1],[250,3],[255,1],[260,2],[270,1],[275,2],[295,1],[300,2],[305,2],[315,1],[325,1],[360,1],[430,1],[510,1],[530,1],[535,1],[610,1],[630,1],[695,1],[1320,1],[1530,1],[1710,1]]",92940.40805,15,POINT(-83.1500972997617 42.4268198722369)
48225,Michigan,42.4505324,42.4215795,-82.911852,-82.9513741,42.43728901,-82.92936704,952,4619,99.23502604,75.75856979,10246,69405,26977,19508,74736,20,200872,5,50218,2517683.657,19748519.19,7319900.432,4982515.487,21167435.47,5612.342896,55736054.24,"[[0,2202],[5,1633],[10,387],[15,150],[20,55],[25,27],[30,26],[35,15],[40,8],[45,11],[50,13],[55,12],[60,8],[65,8],[70,4],[75,10],[80,3],[85,2],[90,3],[100,4],[105,4],[110,1],[115,4],[125,2],[130,2],[140,2],[150,1],[175,1],[190,3],[195,1],[210,1],[240,1],[255,1],[260,1],[275,1],[295,1],[410,1],[575,1],[635,1],[815,1],[860,1],[925,1],[995,1],[1010,1],[1325,1],[1805,1],[1900,1]]",43899.45661,2,POINT(-82.9293670440592 42.437289008252)
48235,Michigan,42.4451612,42.4085085,-83.1673078,-83.2210075,42.42681163,-83.19470223,952,12902,98.35728953,69.06482522,7152,67235,77625,128731,164668,20,445411,5,111352.75,1751976.305,19608702.12,19780342.17,33545281.96,46564172.56,5156.387207,121250475.1,"[[0,6392],[5,5186],[10,583],[15,161],[20,106],[25,54],[30,50],[35,33],[40,32],[45,22],[50,29],[55,30],[60,21],[65,14],[70,17],[75,15],[80,14],[85,6],[90,12],[95,10],[100,10],[105,8],[110,10],[115,5],[120,7],[125,2],[130,7],[135,7],[140,6],[145,1],[150,3],[155,1],[160,4],[165,2],[170,2],[175,1],[180,2],[185,2],[190,1],[200,2],[205,3],[220,1],[225,1],[230,2],[235,1],[240,1],[245,3],[280,2],[290,1],[305,1],[320,2],[325,1],[350,1],[355,1],[385,1],[400,1],[500,2],[595,1],[620,1],[655,1],[705,1],[800,1],[1160,1],[1855,1]]",95500.66011,1,POINT(-83.1947022250357 42.4268116347496)
48240,Michigan,42.4422886,42.4061854,-83.2859067,-83.3165147,42.426679,-83.30158727,952,4450,97.30211552,54.35446439,5372,35275,26293,39866,68852,20,175658,5,43914.5,1317149.257,9966902.202,6771962.536,10306889.69,19394217.96,5259.682129,47757121.65,"[[0,2093],[5,1757],[10,307],[15,73],[20,47],[25,33],[30,19],[35,8],[40,5],[45,15],[50,13],[55,9],[60,6],[65,9],[70,3],[75,3],[85,9],[90,1],[95,4],[100,2],[105,2],[110,4],[120,2],[125,1],[130,1],[135,2],[150,1],[155,2],[170,1],[225,2],[285,1],[290,1],[315,1],[320,1],[345,1],[355,1],[400,1],[415,1],[510,1],[520,1],[590,1],[595,1],[620,1],[1080,1],[1460,1],[1585,1]]",37615.00018,0,POINT(-83.301587271179 42.4266789994295)
49649,Michigan,44.6272649,44.486549,-85.4148852,-85.6596022,44.58525712,-85.54236468,925.65,13,2.215189873,61.9047619,85,210,21,61,12,20,389,5,97.25,20927.95708,59063.32993,5293.315753,15995.44869,3308.439685,5297.282904,104588.4911,"[[0,6],[5,5],[15,1],[25,1]]",82.37716128,0,POINT(-85.5423646820676 44.5852571169831)
53159,Wisconsin,42.5577361,42.551766,-88.2886703,-88.2953373,42.55408082,-88.29207726,984.3,38,95.77464789,55.88235294,41,474,219,163,172,20,1069,5,267.25,10369.74797,138112.0242,61053.64488,42669.61349,46247.35128,5607.603564,298452.3818,"[[0,17],[5,14],[10,1],[15,5],[20,1]]",243.4722311,0,POINT(-88.2920772633803 42.5540808211268)
53167,Wisconsin,42.7430939,42.7414159,-88.2208506,-88.223885,42.74187941,-88.22222297,973.25,9,96.42857143,33.33333333,4,141,33,71,0,20,249,5,62.25,982.6179504,39341.63024,8702.604327,18406.88613,0,5577.668457,67433.73865,"[[0,3],[5,4],[10,1],[15,1]]",55.82528755,0,POINT(-88.2222229714286 42.7418794142857)
53192,Wisconsin,42.5141682,42.5116051,-88.1814792,-88.1838404,42.51290715,-88.18267954,984.3,20,100,60.60606061,0,240,222,91,138,20,691,5,172.75,0,70350.91396,61403.97271,22968.73341,39871.85302,5283.14906,194595.4731,"[[0,9],[5,5],[10,4],[25,1],[30,1]]",161.0966329,0,POINT(-88.1826795424243 42.5129071454545)
53213,Wisconsin,43.0678877,43.0293555,-87.9754743,-88.0187231,43.0499912,-88.00092991,986,6835,98.94425676,72.93000427,5780,90106,34776,41132,101560,20,273354,5,68338.5,1437031.898,27041512.61,9320905.87,10891921.57,29284168.35,5829.41756,77975540.31,"[[0,3229],[5,2692],[10,460],[15,142],[20,70],[25,33],[30,30],[35,19],[40,16],[45,9],[50,6],[55,10],[60,8],[65,6],[70,7],[75,6],[80,5],[85,4],[90,5],[95,5],[100,8],[105,1],[110,5],[115,3],[120,1],[125,1],[130,3],[135,3],[140,2],[145,1],[150,2],[160,2],[165,1],[170,3],[175,1],[180,1],[185,3],[210,1],[215,3],[235,1],[240,1],[255,1],[260,1],[270,2],[290,1],[305,1],[310,1],[355,1],[365,1],[410,1],[435,1],[440,1],[455,1],[480,1],[495,1],[550,1],[570,1],[620,1],[665,1],[685,1],[745,1],[790,1],[825,1],[945,1],[1375,1],[1540,1]]",64552.35979,57,POINT(-88.0009299132917 43.049991198258)
55090,Minnesota,45.056967,45.0503658,-92.9550468,-92.9595473,45.05434262,-92.95707239,981.75,55,92.24137931,25.70093458,0,563,219,474,358,20,1614,5,403.5,0,154707.7304,55315.66976,124395.12,98498.93156,5520.196753,432917.4517,"[[0,24],[5,19],[10,6],[15,2],[20,3],[30,1]]",219.353747,1,POINT(-92.9570723931036 45.054342624569)
55102,Minnesota,44.950232,44.9117976,-93.0932772,-93.1443165,44.93233381,-93.12631731,982.6,3065,97.53271028,58.73898045,2158,33832,11922,22826,169517,20,240255,5,60063.75,541121.234,10069635.47,3159290.048,6091129.438,47574416.44,5633.504077,67435592.63,"[[0,1455],[5,899],[10,221],[15,104],[20,58],[25,43],[30,32],[35,28],[40,17],[45,13],[50,11],[55,20],[60,10],[65,9],[70,11],[75,7],[80,8],[85,5],[90,3],[95,5],[100,7],[105,3],[110,6],[115,5],[120,4],[125,1],[130,2],[140,2],[145,3],[155,1],[160,2],[165,1],[170,3],[175,4],[180,3],[185,1],[190,1],[195,1],[205,2],[215,2],[225,1],[235,1],[240,1],[245,2],[250,2],[255,1],[260,3],[275,1],[300,1],[310,1],[315,1],[320,2],[325,1],[330,1],[335,1],[355,1],[365,1],[370,1],[390,2],[395,1],[400,1],[410,1],[415,2],[420,1],[460,1],[465,1],[470,1],[475,1],[480,1],[495,1],[515,1],[555,1],[590,1],[600,1],[605,1],[625,1],[670,1],[685,1],[730,1],[875,1],[925,1],[940,1],[950,1],[1265,1],[1695,1]]",34168.75403,17,POINT(-93.1263173090653 44.9323338113458)
55106,Minnesota,44.9918801,44.9214919,-93.0204006,-93.0785766,44.96858642,-93.04887475,982.6,9003,97.85796175,55.51239364,4306,95964,34165,65575,217257,20,417267,5,104316.75,1066788.835,28204588.72,8945799.947,17476418.4,61780161.26,5373.453259,117473757.2,"[[0,4456],[5,3163],[10,662],[15,203],[20,108],[25,54],[30,43],[35,34],[40,32],[45,15],[50,15],[55,14],[60,29],[65,9],[70,9],[75,8],[80,7],[85,10],[90,9],[95,4],[100,4],[105,2],[110,5],[115,1],[120,3],[125,3],[130,7],[135,4],[140,3],[145,5],[150,2],[155,2],[160,2],[165,1],[170,3],[175,2],[185,3],[190,2],[195,2],[200,2],[220,2],[225,3],[230,1],[235,3],[240,4],[245,1],[255,1],[260,1],[265,1],[280,3],[285,1],[295,1],[305,1],[335,2],[345,1],[350,1],[375,1],[380,1],[400,1],[405,1],[410,1],[425,1],[435,2],[440,1],[445,1],[460,1],[475,1],[505,1],[510,1],[525,1],[565,1],[570,1],[630,2],[670,2],[680,1],[690,1],[730,1],[740,1],[770,1],[780,1],[945,1],[1135,1],[1330,1],[1355,1],[1395,1],[1430,1],[2570,1]]",59522.45331,14,POINT(-93.0488747490678 44.9685864168708)
55410,Minnesota,44.9375289,44.8854949,-93.3081862,-93.3317693,44.91236239,-93.3198027,987.7,4381,98.12484878,54.01306867,544,53111,18716,26371,45748,20,144490,5,36122.5,132344.8605,15551897.78,4901658.562,6921042.873,12761124.27,5420.121497,40268068.35,"[[0,2125],[5,1628],[10,391],[15,102],[20,37],[25,10],[30,12],[35,10],[40,10],[45,3],[50,5],[55,3],[60,5],[65,3],[70,4],[75,1],[80,6],[85,1],[100,3],[115,1],[120,1],[125,1],[130,1],[145,1],[160,1],[165,2],[185,1],[200,1],[210,3],[230,1],[240,1],[345,1],[365,1],[415,1],[575,1],[820,1],[830,1],[1055,1]]",20403.31625,46,POINT(-93.3198027014275 44.912362387128)
55418,Minnesota,45.0355199,45.004321,-93.2080783,-93.2793162,45.02012447,-93.24033714,987.7,6630,97.26479804,57.72244472,2249,92014,22380,38161,272306,20,427110,5,106777.5,556598.61,27058193.08,5947759.634,10111391.73,77606636.33,5593.284094,121280579.4,"[[0,3183],[5,2321],[10,558],[15,152],[20,55],[25,44],[30,25],[35,36],[40,14],[45,15],[50,17],[55,9],[60,10],[65,10],[70,14],[75,5],[80,9],[85,3],[90,9],[95,5],[100,3],[105,6],[110,3],[115,1],[120,2],[125,2],[130,4],[135,5],[140,3],[150,6],[155,2],[160,3],[165,1],[170,1],[175,1],[180,3],[185,3],[190,4],[195,1],[200,1],[205,1],[220,4],[225,2],[230,2],[235,3],[240,1],[245,2],[260,2],[270,4],[285,1],[290,1],[300,2],[310,1],[315,1],[330,1],[335,1],[345,1],[350,1],[355,3],[360,1],[365,1],[375,2],[385,1],[400,1],[405,1],[410,3],[420,1],[430,1],[450,1],[455,1],[465,1],[485,2],[510,1],[520,1],[545,1],[595,1],[620,1],[655,1],[665,1],[680,1],[690,1],[740,1],[770,1],[790,1],[810,1],[815,1],[850,2],[1010,1],[1175,2],[1240,1],[1420,1],[1440,1],[1465,1],[1490,1],[1615,1],[1935,1],[2175,1],[2215,1],[2285,1],[2725,1]]",61451.32154,16,POINT(-93.2403371407824 45.0201244672961)
55808,Minnesota,46.7204317,46.6511398,-92.2024106,-92.2941085,46.67908015,-92.22463248,980.05,1874,87.88627936,65.8931083,421,22528,10095,12685,28531,20,74260,5,18565,106348.8758,6711965.196,2667786.845,3362922.945,7963038.348,5749.15824,20812062.21,"[[0,900],[5,642],[10,176],[15,70],[20,25],[25,19],[30,7],[35,3],[40,6],[45,3],[60,2],[65,1],[80,2],[85,1],[105,1],[110,2],[115,1],[130,1],[170,1],[175,1],[180,1],[210,2],[250,1],[255,1],[330,1],[365,1],[465,1],[770,1],[1715,1]]",10545.20627,0,POINT(-92.2246324788009 46.6790801526576)
60628,Illinois,41.7219955,41.6576655,-87.5882374,-87.6518124,41.69465447,-87.62469421,973.25,15116,97.58651513,65.9338742,22624,188400,29515,61995,407671,20,710205,5,177551.25,5621477.085,56461039.23,7971497.696,16474814.17,118825553,5728.086914,205354381.2,"[[0,7288],[5,5992],[10,985],[15,235],[20,101],[25,75],[30,60],[35,44],[40,31],[45,23],[50,21],[55,19],[60,11],[65,6],[70,14],[75,11],[80,8],[85,10],[90,9],[95,11],[100,7],[105,8],[110,6],[115,10],[120,4],[125,4],[130,5],[135,2],[140,6],[145,4],[150,3],[155,6],[160,3],[165,3],[170,1],[175,3],[180,3],[185,2],[190,2],[195,2],[205,4],[210,2],[235,1],[240,1],[245,2],[255,1],[265,1],[270,1],[275,2],[280,1],[285,2],[290,3],[300,1],[305,1],[310,1],[325,1],[335,2],[350,1],[355,2],[375,1],[385,1],[455,1],[465,1],[485,1],[505,1],[520,1],[555,1],[560,1],[570,1],[575,1],[605,1],[610,1],[640,1],[650,1],[665,1],[735,1],[745,1],[770,1],[780,1],[985,1],[990,1],[995,1],[1000,1],[1105,1],[1215,1],[1230,2],[1305,1],[1320,1],[1335,1],[1440,1],[1520,1],[1540,1],[1595,1],[1665,1],[1700,1],[1845,1],[1905,1],[1950,1],[2020,1],[2125,1],[2315,1],[2380,1],[2470,1],[2520,1],[2625,1],[2630,1]]",170003.4376,9,POINT(-87.624694211663 41.6946544663985)
61613,Illinois,40.7409226,40.7291727,-89.5682035,-89.6289897,40.73021498,-89.57152389,1008.95,22,94.73684211,40.74074074,4,142,146,141,5360,20,5793,5,1448.25,1081.153619,40566.64532,39214.49703,38227.88838,1606719.515,5521.059619,1725809.699,"[[0,9],[5,10],[10,2],[1335,1]]",1456.23507,0,POINT(-89.5715238947369 40.7302149807018)
61731,Illinois,40.6459301,40.5633809,-88.4496058,-88.8990531,40.6058456,-88.53323289,1000.45,8,11.84210526,88.88888889,36,32,78,227,19,20,392,5,98,9352.844885,10113.44194,20671.36074,68829.94894,5659.479504,5797.817108,114627.076,"[[0,3],[5,3],[25,1],[40,1]]",96.72211725,0,POINT(-88.5332328868421 40.6058455986842)
63107,Missouri,38.6824976,38.65088,-90.1953845,-90.231338,38.66428436,-90.21221924,1045.5,3446,95.83687341,76.37411348,1922,14826,12831,11538,111083,20,152200,5,38050,520564.1411,4774144.063,3794471.177,3413408.111,34100882.2,6192.197186,46603469.69,"[[0,1598],[5,1252],[10,290],[15,81],[20,38],[25,26],[30,22],[35,17],[40,12],[45,13],[50,9],[55,6],[60,9],[65,6],[70,5],[75,4],[85,4],[90,1],[95,2],[100,2],[105,2],[110,3],[120,3],[125,1],[130,2],[135,2],[140,1],[145,4],[155,2],[160,3],[170,1],[175,1],[180,1],[185,3],[195,1],[205,1],[220,1],[225,1],[255,1],[260,1],[290,1],[315,2],[335,3],[340,1],[380,1],[390,1],[455,1],[555,1],[610,1],[785,1],[1020,1]]",39323.92255,11,POINT(-90.2122192374255 38.664284356712)
64053,Missouri,39.1226468,39.0925964,-94.4448413,-94.4805997,39.1053691,-94.4621174,1073.55,1082,94.68542399,44.65538589,530,14314,4407,5514,15630,20,40395,5,10098.75,147634.5589,4482172.798,1259378.156,1576276.564,4759349.317,6091.481006,12224811.39,"[[0,500],[5,425],[10,72],[15,22],[20,14],[25,7],[30,1],[35,5],[40,7],[45,3],[50,1],[55,4],[60,1],[65,2],[70,2],[75,1],[80,3],[85,1],[90,1],[95,1],[105,1],[110,1],[120,1],[130,1],[155,1],[175,3],[765,1]]",8485.802997,1,POINT(-94.4621174005471 39.1053690972255)
68111,Nebraska,41.3174406,41.2723051,-95.9471428,-95.9828239,41.29613275,-95.96589126,1063.35,5003,96.22794565,52.71865121,2357,60237,19494,41406,90542,20,214036,5,53509,626484.2589,19313318.72,5479667.104,11846322.31,27790320.71,6004.460596,65056113.1,"[[0,2414],[5,1804],[10,404],[15,122],[20,50],[25,36],[30,18],[35,12],[40,14],[45,8],[50,9],[55,6],[60,7],[65,3],[70,4],[75,5],[80,2],[85,3],[90,3],[95,6],[100,2],[105,6],[110,8],[115,5],[120,1],[125,2],[130,1],[135,3],[140,2],[145,1],[150,3],[155,1],[165,3],[170,2],[185,2],[190,1],[215,1],[220,1],[225,1],[230,2],[235,1],[240,1],[265,1],[270,1],[275,2],[280,2],[295,1],[310,1],[340,1],[350,3],[470,1],[495,1],[500,1],[520,1],[545,1],[595,1],[870,1],[895,1],[905,1],[1050,1],[1060,1]]",32963.10213,1,POINT(-95.9658912605659 41.2961327470696)
71956,Arkansas,34.6351727,34.5393071,-93.1032727,-93.1910881,34.58278397,-93.15885704,1048.05,8,0.8884501481,88.88888889,0,0,0,0,177,20,177,5,44.25,0,0,0,0,50423.68132,5542.42583,50423.68132,"[[0,3],[5,5]]",30.80888027,0,POINT(-93.158857038006 34.5827839671273)
80209,Colorado,39.7173992,39.6935727,-104.9410072,-104.9905073,39.7060889,-104.9684111,1247.8,5641,98.76945349,68.90191767,1468,93235,19404,20497,109175,20,243779,5,60944.75,442960.6845,34926261.17,6526153.944,6713673.206,37857536.08,7308.436133,86466585.09,"[[0,2680],[5,1873],[10,483],[15,178],[20,116],[25,55],[30,48],[35,32],[40,27],[45,20],[50,20],[55,10],[60,10],[65,11],[70,5],[75,8],[80,8],[85,5],[95,2],[100,3],[110,1],[115,2],[135,2],[140,3],[145,2],[150,3],[155,3],[165,2],[175,1],[185,1],[190,2],[195,2],[225,2],[230,1],[245,1],[250,1],[260,2],[270,1],[285,1],[315,1],[320,2],[355,2],[360,1],[425,1],[455,1],[505,1],[510,1],[595,1],[690,1],[2285,1],[2480,1]]",52648.09862,138,POINT(-104.968411127217 39.7060889047171)
80219,Colorado,39.7228312,39.6665262,-105.0154713,-105.0530702,39.6957273,-105.0347318,1247.8,11666,98.56715478,62.11927583,1626,117594,61281,66132,175647,20,422280,5,105570,504653.6465,43178197.01,20428652.47,21291422.63,60090392.8,7010.080219,145493318.6,"[[0,5530],[5,4340],[10,1046],[15,276],[20,113],[25,55],[30,49],[35,31],[40,25],[45,10],[50,20],[55,14],[60,16],[65,13],[70,5],[75,13],[80,9],[85,6],[90,8],[95,4],[100,3],[105,10],[110,3],[115,5],[125,1],[130,2],[135,2],[140,2],[150,2],[155,4],[160,2],[165,1],[170,2],[175,1],[180,2],[185,1],[200,2],[205,1],[215,2],[220,2],[235,4],[240,1],[250,1],[255,1],[260,2],[290,1],[295,1],[315,1],[335,1],[340,1],[350,1],[355,1],[395,1],[425,1],[470,1],[510,1],[520,1],[550,1],[620,1],[675,1],[685,1],[700,1],[730,2],[760,1],[875,1],[975,1],[1015,1],[2585,1]]",88588.51747,291,POINT(-105.0347317904 39.6957272958327)
80220,Colorado,39.7488486,39.7160231,-104.884834,-104.9416916,39.73446324,-104.9159189,1247.8,7165,98.95964427,60.74607885,1968,97652,32845,36628,113829,20,282922,5,70730.5,592801.9385,36503106.55,11020627.56,11965552.15,39790067.2,7185.509033,99872155.39,"[[0,3427],[5,2339],[10,682],[15,250],[20,108],[25,64],[30,63],[35,40],[40,30],[45,18],[50,20],[55,8],[60,17],[65,9],[70,4],[75,7],[80,7],[85,10],[90,4],[95,1],[100,4],[105,3],[110,1],[115,3],[120,3],[125,1],[130,2],[140,1],[150,3],[160,3],[165,1],[180,1],[185,2],[190,3],[210,2],[215,2],[225,1],[245,1],[275,1],[285,1],[315,1],[325,1],[335,2],[340,1],[390,1],[425,2],[430,1],[500,1],[540,1],[610,1],[645,1],[680,1],[695,1],[700,1],[705,1],[725,1]]",60810.53254,228,POINT(-104.915918869511 39.7344632422435)
90022,California,34.050783,34.0074872,-118.1267833,-118.1923331,34.02368964,-118.1551087,1405.05,10931,98.16239588,70.80580386,2465,103269,49725,51444,243487,20,450390,5,112597.5,866154.6182,42078024.25,18494343.36,18823352.5,92494374.29,7960.78374,172756249,"[[0,5108],[5,4087],[10,916],[15,293],[20,155],[25,62],[30,40],[35,31],[40,26],[45,17],[50,23],[55,9],[60,12],[65,12],[70,12],[75,11],[80,11],[85,5],[90,7],[95,8],[100,2],[105,1],[110,5],[115,3],[125,6],[130,1],[135,1],[140,3],[145,1],[150,4],[155,1],[160,4],[165,2],[170,3],[175,4],[180,1],[185,1],[195,2],[200,1],[205,2],[210,2],[220,1],[235,1],[255,3],[260,1],[275,1],[285,1],[295,1],[300,1],[305,1],[390,2],[400,1],[415,1],[420,1],[445,1],[470,1],[475,1],[490,1],[515,1],[700,1],[785,1],[940,1],[950,1],[970,1],[1030,2],[1055,1],[1235,1],[1260,1],[1265,1],[1370,1],[2085,1],[2325,1],[2920,1]]",47098.71292,69,POINT(-118.155108736479 34.0236896372671)
90280,California,33.965617,33.9103142,-118.1569532,-118.2313271,33.9453646,-118.19933,1405.05,15325,96.70865862,70.29171636,6832,173202,68977,81055,386137,20,716203,5,179050.75,2338409.401,70138356.42,25230418.38,29786398.62,146699272.3,7826.096509,274192855.1,"[[0,7366],[5,5296],[10,1225],[15,418],[20,228],[25,143],[30,97],[35,74],[40,42],[45,33],[50,30],[55,30],[60,21],[65,21],[70,15],[75,22],[80,13],[85,21],[90,16],[95,13],[100,13],[105,10],[110,11],[115,8],[120,5],[125,9],[130,4],[135,4],[140,4],[145,2],[150,8],[155,5],[160,6],[165,2],[170,1],[175,5],[180,2],[185,3],[190,2],[195,3],[200,1],[205,1],[210,1],[215,2],[220,5],[225,4],[230,1],[235,1],[240,1],[245,1],[250,5],[260,3],[265,2],[275,2],[280,1],[285,2],[290,2],[295,1],[305,3],[310,1],[315,3],[320,1],[325,1],[345,1],[350,2],[365,1],[370,2],[375,1],[385,2],[395,1],[435,1],[450,1],[460,1],[480,1],[485,1],[495,1],[500,1],[525,1],[540,2],[550,2],[565,1],[585,1],[605,1],[610,1],[650,1],[675,1],[685,1],[715,1],[730,1],[775,1],[825,1],[885,2],[910,1],[930,1],[935,1],[995,1],[1005,1],[1040,1],[1065,1],[1130,1],[1280,1],[1380,1],[1535,1],[2000,1],[2440,1],[2950,1]]",74753.47861,55,POINT(-118.199329967752 33.9453645986914)
